text_id,n_words,n_vowels,oov_rate,schwa_v1_AH0,schwa_v2_AH0_IH0,schwa_v3_all_unstressed,schwa_v4_AH_any,cond_entropy,marg_entropy,ttr,mean_word_length,mean_sentence_length,msl_estimated,latinate_ratio,mean_syllables,fk_grade,meta_id,register,meta_source_path,source_path
spoken_telephone_switchboard_44_sw4443-ms98-a-trans,1228,1513,0.0008143322475570033,0.15267680105750164,0.1969596827495043,0.2498347653668209,0.24719101123595505,3.1824613376350666,3.3267064947322464,0.25977198697068404,3.71742671009772,1228.0,False,0.015472312703583062,1.267915309446254,478.29140065146584,spoken_telephone_switchboard_44_sw4443-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/44/sw4443-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_44_sw4443-ms98-a-trans.txt
spoken_telephone_switchboard_27_sw2711-ms98-a-trans,1460,1800,0.0006849315068493151,0.17944444444444443,0.2127777777777778,0.28055555555555556,0.2644444444444444,3.1893065785140786,3.338881801695563,0.26301369863013696,3.793835616438356,1460.0,False,0.023972602739726026,1.2726027397260273,568.826712328767,spoken_telephone_switchboard_27_sw2711-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/27/sw2711-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_27_sw2711-ms98-a-trans.txt
spoken_face-to-face_charlotte_CheezemBurt,2207,2855,0.006343452650657001,0.16917688266199649,0.2395796847635727,0.3096322241681261,0.25078809106830124,3.2003062495157426,3.3218672510923772,0.23923878568192117,4.201631173538741,14.6158940397351,False,0.032170367014046214,1.3801540552786589,6.396016527784866,spoken_face-to-face_charlotte_CheezemBurt,spoken_conv,spoken/face-to-face/charlotte/CheezemBurt.txt,oanc_texts/spoken_face-to-face_charlotte_CheezemBurt.txt
spoken_telephone_switchboard_30_sw3094-ms98-a-trans,1493,1784,0.0020093770931011385,0.13340807174887892,0.18217488789237668,0.23094170403587444,0.2556053811659193,3.1517456136497928,3.292761484924634,0.24849296718017413,3.6322839919624914,1493.0,False,0.012726054922973878,1.2371064969859344,581.277856664434,spoken_telephone_switchboard_30_sw3094-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/30/sw3094-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_30_sw3094-ms98-a-trans.txt
written_1_journal_slate_50_ArticleIP_28733,1051,1669,0.008563273073263558,0.26303175554224084,0.3457159976033553,0.4242061114439784,0.3121629718394248,3.0223965425586234,3.138813447367961,0.4605137963843958,4.92197906755471,22.847826086956523,False,0.05518553758325404,1.6936251189343483,13.305428577338358,written_1_journal_slate_50_ArticleIP_28733,journal,written_1/journal/slate/50/ArticleIP_28733.txt,oanc_texts/written_1_journal_slate_50_ArticleIP_28733.txt
spoken_telephone_switchboard_27_sw2732-ms98-a-trans,2253,2905,0.001775410563692854,0.1855421686746988,0.25266781411359723,0.3087779690189329,0.29500860585197936,3.1156913753015156,3.188163492542148,0.23479804704837995,3.9391921881935197,2253.0,False,0.027075011096316024,1.3444296493564136,878.9442698624057,spoken_telephone_switchboard_27_sw2732-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/27/sw2732-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_27_sw2732-ms98-a-trans.txt
written_2_travel_guides_berlitz1_IntroIndia,3716,5417,0.03498385360602799,0.26047627838286874,0.34151744508030274,0.4153590548273952,0.3267491231308843,3.018318951114123,3.066989799954653,0.38401506996770723,4.806243272335845,23.518987341772153,False,0.05193756727664155,1.629978471474704,12.816151026692651,written_2_travel_guides_berlitz1_IntroIndia,travel,written_2/travel_guides/berlitz1/IntroIndia.txt,oanc_texts/written_2_travel_guides_berlitz1_IntroIndia.txt
written_2_technical_biomed_1475-925X-2-12,2778,4498,0.05579553635709143,0.2965762561138284,0.40551356158292573,0.46420631391729655,0.3599377501111605,2.769412619613424,2.8994939577976515,0.23758099352051837,5.459323254139669,19.70212765957447,False,0.1101511879049676,1.8876889848812095,14.368559808832316,written_2_technical_biomed_1475-925X-2-12,technical,written_2/technical/biomed/1475-925X-2-12.txt,oanc_texts/written_2_technical_biomed_1475-925X-2-12.txt
written_2_technical_plos_journal.pbio.0020401,1780,2740,0.05898876404494382,0.23394160583941606,0.34124087591240876,0.4145985401459854,0.29817518248175184,2.9849446354539264,3.0945359807690087,0.3438202247191011,5.325280898876405,17.97979797979798,False,0.09213483146067415,1.7926966292134832,12.575941436840314,written_2_technical_plos_journal.pbio.0020401,technical,written_2/technical/plos/journal.pbio.0020401.txt,oanc_texts/written_2_technical_plos_journal.pbio.0020401.txt
written_1_journal_slate_36_ArticleIP_2481,1994,2691,0.020060180541624874,0.22333704942400595,0.2853957636566332,0.3411371237458194,0.2868821999256782,3.1664322522116044,3.2478065419748443,0.3791374122367101,4.543630892678034,15.106060606060606,False,0.029087261785356068,1.4939819458375125,7.930350597246285,written_1_journal_slate_36_ArticleIP_2481,journal,written_1/journal/slate/36/ArticleIP_2481.txt,oanc_texts/written_1_journal_slate_36_ArticleIP_2481.txt
written_1_journal_slate_29_ArticleIP_1710,1263,1933,0.013460015835312747,0.28297982410760475,0.3652353854112778,0.4449042938437662,0.33936885669943095,2.98386920935833,3.082787241252265,0.4782264449722882,4.9263657957244655,32.38461538461539,False,0.0498812351543943,1.6777513855898654,16.837466349960412,written_1_journal_slate_29_ArticleIP_1710,journal,written_1/journal/slate/29/ArticleIP_1710.txt,oanc_texts/written_1_journal_slate_29_ArticleIP_1710.txt
written_1_journal_slate_24_ArticleIP_1269,1210,1795,0.021487603305785124,0.2456824512534819,0.3247910863509749,0.3966573816155989,0.30139275766016715,3.098530909233038,3.2246051420678725,0.5421487603305785,4.949586776859504,18.90625,False,0.04297520661157025,1.659504132231405,11.36558626033058,written_1_journal_slate_24_ArticleIP_1269,journal,written_1/journal/slate/24/ArticleIP_1269.txt,oanc_texts/written_1_journal_slate_24_ArticleIP_1269.txt
written_2_travel_guides_berlitz2_Cancun-History,2471,3517,0.03763658437879401,0.2809212396929201,0.37219220926926355,0.43303952232015924,0.3460335513221496,3.0147298890122376,3.0807148726569547,0.3990287333063537,4.869283690813436,22.26126126126126,False,0.040064751112909754,1.6070416835289356,12.054983757533332,written_2_travel_guides_berlitz2_Cancun-History,travel,written_2/travel_guides/berlitz2/Cancun-History.txt,oanc_texts/written_2_travel_guides_berlitz2_Cancun-History.txt
spoken_telephone_switchboard_23_sw2313-ms98-a-trans,1792,2178,0.0011160714285714285,0.17125803489439853,0.2190082644628099,0.2676767676767677,0.26859504132231404,3.1748337249541354,3.2930501092196467,0.23549107142857142,3.7377232142857144,1792.0,False,0.010044642857142858,1.2550223214285714,698.0992633928571,spoken_telephone_switchboard_23_sw2313-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/23/sw2313-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_23_sw2313-ms98-a-trans.txt
written_2_technical_biomed_1472-6947-1-6,3931,7012,0.02772831340625795,0.29207073588134624,0.4007415858528237,0.4804620650313748,0.36466058185966915,2.805184005719617,2.914424999087094,0.24726532688883235,5.669549732892394,18.99033816425121,False,0.12032561689137625,2.004578987534978,15.470263936970714,written_2_technical_biomed_1472-6947-1-6,technical,written_2/technical/biomed/1472-6947-1-6.txt,oanc_texts/written_2_technical_biomed_1472-6947-1-6.txt
written_1_journal_slate_51_ArticleIP_30341,1528,2179,0.013089005235602094,0.20513997246443322,0.2996787517209729,0.3648462597521799,0.27902707664066084,3.1165296813911514,3.2171601097868145,0.431282722513089,4.693717277486911,19.844155844155843,False,0.03992146596858639,1.556937172774869,10.521079417964238,written_1_journal_slate_51_ArticleIP_30341,journal,written_1/journal/slate/51/ArticleIP_30341.txt,oanc_texts/written_1_journal_slate_51_ArticleIP_30341.txt
spoken_telephone_switchboard_23_sw2303-ms98-a-trans,2104,2633,0.0004752851711026616,0.16521078617546525,0.21458412457273074,0.2624382833270034,0.25104443600455756,3.232728396901778,3.3729541424553044,0.20912547528517111,3.91254752851711,2104.0,False,0.028041825095057035,1.310361216730038,820.4322623574145,spoken_telephone_switchboard_23_sw2303-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/23/sw2303-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_23_sw2303-ms98-a-trans.txt
written_2_technical_biomed_cvm-2-1-038,2802,4690,0.04461099214846538,0.3049040511727079,0.40852878464818765,0.4727078891257996,0.3622601279317697,2.8780341851910483,2.9822398388288565,0.26873661670235544,5.31192005710207,26.433962264150942,False,0.11670235546038545,1.8433261955745897,16.470494390799022,written_2_technical_biomed_cvm-2-1-038,technical,written_2/technical/biomed/cvm-2-1-038.txt,oanc_texts/written_2_technical_biomed_cvm-2-1-038.txt
written_1_journal_slate_50_ArticleIP_27735,1317,1780,0.018982536066818528,0.22865168539325842,0.30674157303370786,0.35842696629213483,0.29213483146067415,3.0989128062252282,3.213584778513888,0.4540622627182992,4.706909643128322,13.71875,False,0.03189066059225513,1.483675018982536,7.267677723993927,written_1_journal_slate_50_ArticleIP_27735,journal,written_1/journal/slate/50/ArticleIP_27735.txt,oanc_texts/written_1_journal_slate_50_ArticleIP_27735.txt
written_2_technical_biomed_1478-1336-1-2,2656,3808,0.1144578313253012,0.26838235294117646,0.4020483193277311,0.4585084033613445,0.3426995798319328,2.8055449089376965,2.9215898204243445,0.22778614457831325,5.489834337349397,21.07936507936508,False,0.08396084337349398,1.8716114457831325,14.715967441193346,written_2_technical_biomed_1478-1336-1-2,technical,written_2/technical/biomed/1478-1336-1-2.txt,oanc_texts/written_2_technical_biomed_1478-1336-1-2.txt
written_1_journal_verbatim_VOL18_4,17049,23911,0.03114552173147985,0.24674835849608967,0.3306846221404375,0.39082430680439967,0.31081928819371835,3.111775139253846,3.1460702485046403,0.24804973898762392,4.770602381371342,24.53093525179856,False,0.04880051615930553,1.590885095900053,12.749508879822063,written_1_journal_verbatim_VOL18_4,journal,written_1/journal/verbatim/VOL18_4.txt,oanc_texts/written_1_journal_verbatim_VOL18_4.txt
spoken_telephone_switchboard_48_sw4825-ms98-a-trans,1075,1258,0.0009302325581395349,0.15023847376788554,0.20031796502384738,0.2368839427662957,0.2424483306836248,3.1553421190289472,3.305609115032317,0.27906976744186046,3.601860465116279,1075.0,False,0.008372093023255815,1.2027906976744187,417.85293023255815,spoken_telephone_switchboard_48_sw4825-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/48/sw4825-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_48_sw4825-ms98-a-trans.txt
written_2_technical_biomed_1472-6807-2-4,4725,6955,0.052486772486772484,0.2845434938892883,0.3600287562904385,0.41509705248023004,0.3624730409777139,2.9005740564574203,3.002792123395313,0.1743915343915344,4.972698412698413,23.507462686567163,False,0.10560846560846561,1.7096296296296296,13.751540077390825,written_2_technical_biomed_1472-6807-2-4,technical,written_2/technical/biomed/1472-6807-2-4.txt,oanc_texts/written_2_technical_biomed_1472-6807-2-4.txt
written_1_journal_slate_34_ArticleIP_2262,1078,1668,0.01855287569573284,0.23621103117505995,0.32973621103117506,0.40227817745803357,0.2919664268585132,3.008087911306547,3.1424273840753583,0.49814471243042674,4.940630797773655,18.271186440677965,False,0.07421150278293136,1.6846011131725418,11.414055847300403,written_1_journal_slate_34_ArticleIP_2262,journal,written_1/journal/slate/34/ArticleIP_2262.txt,oanc_texts/written_1_journal_slate_34_ArticleIP_2262.txt
written_1_journal_slate_38_ArticleIP_2651,1248,1804,0.01201923076923077,0.23835920177383593,0.3170731707317073,0.39135254988913526,0.3093126385809313,3.011137234030568,3.1231933104685874,0.39823717948717946,4.741185897435898,21.517241379310345,False,0.05128205128205128,1.5865384615384615,11.522877984084882,written_1_journal_slate_38_ArticleIP_2651,journal,written_1/journal/slate/38/ArticleIP_2651.txt,oanc_texts/written_1_journal_slate_38_ArticleIP_2651.txt
written_1_journal_slate_51_ArticleIP_31081,1624,2408,0.02647783251231527,0.2574750830564784,0.34136212624584716,0.41362126245847175,0.32142857142857145,3.0231188734548136,3.120216615392661,0.42610837438423643,4.830049261083744,21.653333333333332,False,0.05172413793103448,1.6477832512315271,12.298642364532022,written_1_journal_slate_51_ArticleIP_31081,journal,written_1/journal/slate/51/ArticleIP_31081.txt,oanc_texts/written_1_journal_slate_51_ArticleIP_31081.txt
written_1_journal_slate_42_ArticleIP_3142,1828,2681,0.0175054704595186,0.24207385303991047,0.34576650503543455,0.412159641924655,0.3051100335695636,3.0149602958883563,3.0935356491578587,0.38676148796498905,4.753829321663019,17.409523809523808,False,0.07549234135667396,1.6192560175054704,10.306935292278837,written_1_journal_slate_42_ArticleIP_3142,journal,written_1/journal/slate/42/ArticleIP_3142.txt,oanc_texts/written_1_journal_slate_42_ArticleIP_3142.txt
written_2_technical_biomed_cvm-2-6-286,2232,3708,0.07840501792114696,0.308252427184466,0.41585760517799353,0.49083063646170444,0.35787486515641853,2.8328910349946175,2.947073848458086,0.31989247311827956,5.835125448028674,21.66990291262136,False,0.14292114695340502,2.0492831541218637,17.042803354560323,written_2_technical_biomed_cvm-2-6-286,technical,written_2/technical/biomed/cvm-2-6-286.txt,oanc_texts/written_2_technical_biomed_cvm-2-6-286.txt
written_2_technical_government_Gen_Account_Office_og96012,1461,2517,0.01779603011635866,0.3317441398490266,0.40484704012713546,0.4870878029400079,0.3714739769566945,2.8337337178815405,2.973395412317823,0.27104722792607805,5.329226557152635,11.15267175572519,False,0.10198494182067078,1.8596851471594797,10.703826721214686,written_2_technical_government_Gen_Account_Office_og96012,technical,written_2/technical/government/Gen_Account_Office/og96012.txt,oanc_texts/written_2_technical_government_Gen_Account_Office_og96012.txt
written_2_technical_biomed_1477-7525-1-10,2388,4048,0.03936348408710218,0.3018774703557312,0.4231719367588933,0.47455533596837945,0.3631422924901186,2.8235823618314684,2.9210951594217485,0.2981574539363484,5.63107202680067,22.742857142857144,False,0.10720268006700168,1.8819095477386936,15.486246949030875,written_2_technical_biomed_1477-7525-1-10,technical,written_2/technical/biomed/1477-7525-1-10.txt,oanc_texts/written_2_technical_biomed_1477-7525-1-10.txt
written_1_journal_slate_38_ArticleIP_2661,1001,1500,0.002997002997002997,0.236,0.33866666666666667,0.3973333333333333,0.328,2.9144564967565367,3.0978853966179827,0.4085914085914086,5.0749250749250745,17.56140350877193,False,0.04995004995004995,1.6203796203796204,10.379426888900575,written_1_journal_slate_38_ArticleIP_2661,journal,written_1/journal/slate/38/ArticleIP_2661.txt,oanc_texts/written_1_journal_slate_38_ArticleIP_2661.txt
written_2_technical_biomed_cc343,2892,4710,0.07503457814661134,0.27579617834394904,0.373036093418259,0.4596602972399151,0.3286624203821656,2.9425946836785375,3.069090004653924,0.2600276625172891,5.547717842323651,20.223776223776223,False,0.08644536652835408,1.9453665283540802,15.252597761850875,written_2_technical_biomed_cc343,technical,written_2/technical/biomed/cc343.txt,oanc_texts/written_2_technical_biomed_cc343.txt
spoken_telephone_switchboard_29_sw2983-ms98-a-trans,1577,1905,0.0006341154090044388,0.14645669291338584,0.1984251968503937,0.2440944881889764,0.22362204724409449,3.2617898999204034,3.3870384281144292,0.26252377932783766,3.785034876347495,1577.0,False,0.014584654407102092,1.2530120481927711,614.2255421686747,spoken_telephone_switchboard_29_sw2983-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/29/sw2983-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_29_sw2983-ms98-a-trans.txt
spoken_telephone_switchboard_37_sw3736-ms98-a-trans,1080,1286,0.004629629629629629,0.15707620528771385,0.20762052877138415,0.24727838258164853,0.24805598755832037,3.1772517397286117,3.3235270442786744,0.2861111111111111,3.8925925925925924,1080.0,False,0.010185185185185186,1.2592592592592593,420.4692592592593,spoken_telephone_switchboard_37_sw3736-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/37/sw3736-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_37_sw3736-ms98-a-trans.txt
spoken_telephone_switchboard_28_sw2852-ms98-a-trans,2261,2654,0.0017691287041132243,0.13413715146948002,0.18311981914091938,0.2192916352675207,0.22494348153730218,3.305824625552079,3.400615494130547,0.21362229102167182,3.6408668730650153,2261.0,False,0.009730207872622734,1.2304290137107474,880.7190623617869,spoken_telephone_switchboard_28_sw2852-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/28/sw2852-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_28_sw2852-ms98-a-trans.txt
spoken_telephone_switchboard_24_sw2435-ms98-a-trans,2224,2593,0.0017985611510791368,0.11646741226378712,0.1631315079059005,0.21442344774392597,0.196683378326263,3.2875688347345546,3.4139664532314873,0.20098920863309352,3.6034172661870505,2224.0,False,0.01079136690647482,1.2090827338129497,866.0371762589928,spoken_telephone_switchboard_24_sw2435-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/24/sw2435-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_24_sw2435-ms98-a-trans.txt
spoken_telephone_switchboard_22_sw2238-ms98-a-trans,2192,2630,0.0009124087591240876,0.14106463878326997,0.21102661596958175,0.2581749049429658,0.22015209125475285,3.2753702178035473,3.386914844522819,0.22171532846715328,3.826642335766423,2192.0,False,0.015967153284671534,1.2737226277372262,854.3199270072993,spoken_telephone_switchboard_22_sw2238-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/22/sw2238-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_22_sw2238-ms98-a-trans.txt
spoken_telephone_switchboard_38_sw3894-ms98-a-trans,1040,1372,0.0038461538461538464,0.1967930029154519,0.26239067055393583,0.3112244897959184,0.2791545189504373,3.0760240378145003,3.2184014726760584,0.30865384615384617,4.061538461538461,1040.0,False,0.032692307692307694,1.3788461538461538,406.28038461538466,spoken_telephone_switchboard_38_sw3894-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/38/sw3894-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_38_sw3894-ms98-a-trans.txt
spoken_telephone_switchboard_35_sw3560-ms98-a-trans,1174,1333,0.0017035775127768314,0.1350337584396099,0.16654163540885222,0.2010502625656414,0.22355588897224307,3.232543804256098,3.4144243834990875,0.23850085178875638,3.4948892674616694,1174.0,False,0.0068143100511073255,1.1737649063032367,456.12042589437823,spoken_telephone_switchboard_35_sw3560-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/35/sw3560-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_35_sw3560-ms98-a-trans.txt
spoken_telephone_switchboard_30_sw3088-ms98-a-trans,1348,1673,0.000741839762611276,0.15660490137477584,0.20980274955170353,0.26718469814704127,0.24327555289898387,3.1950641116142684,3.382059830967,0.27299703264094954,3.885014836795252,1348.0,False,0.020771513353115726,1.3019287833827893,525.4927596439169,spoken_telephone_switchboard_30_sw3088-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/30/sw3088-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_30_sw3088-ms98-a-trans.txt
written_1_journal_slate_53_ArticleIP_56566,1118,1789,0.008050089445438283,0.2800447177193963,0.37171604248183343,0.4209055338177753,0.33091112353269986,2.97042102397361,3.0938690182261883,0.44991055456171736,5.18783542039356,21.09433962264151,False,0.044722719141323794,1.6967799642218246,12.658796030647721,written_1_journal_slate_53_ArticleIP_56566,journal,written_1/journal/slate/53/ArticleIP_56566.txt,oanc_texts/written_1_journal_slate_53_ArticleIP_56566.txt
written_1_journal_slate_51_ArticleIP_31774,1765,2330,0.026628895184135977,0.22489270386266094,0.2982832618025751,0.36523605150214594,0.28841201716738196,3.1544749663393765,3.2401319268881332,0.42549575070821527,4.420396600566572,11.766666666666667,False,0.020963172804532578,1.4611898016997167,6.241039660056661,written_1_journal_slate_51_ArticleIP_31774,journal,written_1/journal/slate/51/ArticleIP_31774.txt,oanc_texts/written_1_journal_slate_51_ArticleIP_31774.txt
written_2_technical_biomed_gb-2003-4-3-r20,5694,8585,0.08412363891815947,0.29539895165987184,0.3899825276645312,0.44822364589400115,0.345602795573675,2.9211124787505787,3.0267125178731886,0.21935370565507553,5.46786090621707,24.025316455696203,False,0.08184053389532842,1.8017211099402881,15.04018251501692,written_2_technical_biomed_gb-2003-4-3-r20,technical,written_2/technical/biomed/gb-2003-4-3-r20.txt,oanc_texts/written_2_technical_biomed_gb-2003-4-3-r20.txt
spoken_telephone_switchboard_31_sw3104-ms98-a-trans,1349,1675,0.0014825796886582653,0.1480597014925373,0.20298507462686566,0.25671641791044775,0.2316417910447761,3.2105477272423766,3.379368128146454,0.2750185322461082,3.9177168272794662,1349.0,False,0.020756115641215715,1.291326908821349,525.7576575240919,spoken_telephone_switchboard_31_sw3104-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/31/sw3104-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_31_sw3104-ms98-a-trans.txt
written_1_journal_slate_42_ArticleIP_3108,1283,1695,0.012470771628994544,0.23657817109144544,0.3185840707964602,0.3746312684365782,0.287905604719764,3.1332864208733398,3.2632306160420796,0.4520654715510522,4.579111457521434,22.910714285714285,False,0.025720966484801246,1.446609508963367,10.415170777196305,written_1_journal_slate_42_ArticleIP_3108,journal,written_1/journal/slate/42/ArticleIP_3108.txt,oanc_texts/written_1_journal_slate_42_ArticleIP_3108.txt
spoken_telephone_switchboard_23_sw2353-ms98-a-trans,1741,2156,0.0017231476163124641,0.14749536178107606,0.21753246753246752,0.26716141001855287,0.24397031539888683,3.194122621837682,3.3258447200150902,0.23262492820218264,3.924755887421022,1741.0,False,0.018380241240666284,1.3015508328546812,678.7582998276852,spoken_telephone_switchboard_23_sw2353-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/23/sw2353-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_23_sw2353-ms98-a-trans.txt
written_1_journal_slate_34_ArticleIP_2282,1245,1889,0.004016064257028112,0.24722075172048702,0.3308628904182107,0.39544732662784543,0.31498147167813656,3.0641441864049375,3.1774681934739792,0.4530120481927711,4.918072289156626,20.40983606557377,False,0.06345381526104418,1.6281124497991968,11.581562973204296,written_1_journal_slate_34_ArticleIP_2282,journal,written_1/journal/slate/34/ArticleIP_2282.txt,oanc_texts/written_1_journal_slate_34_ArticleIP_2282.txt
written_1_journal_slate_46_ArticleIP_3613,1186,1764,0.0193929173693086,0.26927437641723356,0.35034013605442177,0.4212018140589569,0.3373015873015873,2.964588580350755,3.072052219082232,0.49325463743676223,4.87858347386172,21.962962962962962,False,0.07419898819561552,1.6349072512647556,12.267461120479673,written_1_journal_slate_46_ArticleIP_3613,journal,written_1/journal/slate/46/ArticleIP_3613.txt,oanc_texts/written_1_journal_slate_46_ArticleIP_3613.txt
written_1_journal_slate_20_Article247_4320,1005,1440,0.01691542288557214,0.25069444444444444,0.32083333333333336,0.3888888888888889,0.3145833333333333,3.031817507340841,3.1684196985261908,0.4427860696517413,4.737313432835821,22.84090909090909,False,0.04875621890547264,1.5572139303482586,11.693078923563998,written_1_journal_slate_20_Article247_4320,journal,written_1/journal/slate/20/Article247_4320.txt,oanc_texts/written_1_journal_slate_20_Article247_4320.txt
written_1_journal_slate_41_ArticleIP_3002,1008,1452,0.03869047619047619,0.26721763085399447,0.3464187327823691,0.4180440771349862,0.3560606060606061,2.9103995955542317,3.024357372140897,0.5228174603174603,4.949404761904762,24.585365853658537,False,0.0496031746031746,1.6438492063492063,13.395713317847466,written_1_journal_slate_41_ArticleIP_3002,journal,written_1/journal/slate/41/ArticleIP_3002.txt,oanc_texts/written_1_journal_slate_41_ArticleIP_3002.txt
spoken_telephone_switchboard_28_sw2872-ms98-a-trans,1766,2227,0.0005662514156285391,0.16524472384373598,0.22361921867983836,0.27031881454872025,0.26493039964077236,3.1646943520690716,3.322031005204052,0.24405436013590034,3.9207248018120047,1766.0,False,0.021517553793884484,1.3063420158550396,688.5648357870895,spoken_telephone_switchboard_28_sw2872-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/28/sw2872-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_28_sw2872-ms98-a-trans.txt
written_2_technical_plos_pmed.0010066,2818,4632,0.08765081618168914,0.3059153713298791,0.4123488773747841,0.4846718480138169,0.34499136442141626,2.893618612933471,2.9817591522295936,0.30092264017033354,5.7721788502484035,20.56934306569343,False,0.1050390347764372,2.0259048970901348,16.337721581284033,written_2_technical_plos_pmed.0010066,technical,written_2/technical/plos/pmed.0010066.txt,oanc_texts/written_2_technical_plos_pmed.0010066.txt
written_1_journal_slate_44_ArticleIP_3472,1068,1639,0.0046816479400749065,0.28248932275777916,0.3727882855399634,0.43136058572300184,0.3502135448444173,2.9230483070405273,3.04593741500906,0.5346441947565543,4.961610486891386,23.733333333333334,False,0.07677902621722846,1.650749063670412,13.144838951310863,written_1_journal_slate_44_ArticleIP_3472,journal,written_1/journal/slate/44/ArticleIP_3472.txt,oanc_texts/written_1_journal_slate_44_ArticleIP_3472.txt
spoken_telephone_switchboard_46_sw4637-ms98-a-trans,1012,1248,0.004940711462450593,0.15064102564102563,0.20993589743589744,0.25801282051282054,0.22596153846153846,3.1763625183985824,3.351698953237844,0.3191699604743083,3.808300395256917,1012.0,False,0.017786561264822136,1.290513833992095,394.31806324110676,spoken_telephone_switchboard_46_sw4637-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/46/sw4637-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_46_sw4637-ms98-a-trans.txt
spoken_telephone_switchboard_39_sw3910-ms98-a-trans,1209,1450,0.0,0.15655172413793103,0.20689655172413793,0.24,0.25517241379310346,3.0735906557915813,3.272087887354335,0.23325062034739455,3.748552522746071,1209.0,False,0.013234077750206782,1.2473118279569892,470.6382795698925,spoken_telephone_switchboard_39_sw3910-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/39/sw3910-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_39_sw3910-ms98-a-trans.txt
spoken_telephone_switchboard_36_sw3666-ms98-a-trans,1076,1238,0.0055762081784386614,0.12035541195476575,0.1567043618739903,0.18982229402261713,0.22294022617124395,3.304137225789695,3.445499905283377,0.2760223048327137,3.553903345724907,1076.0,False,0.011152416356877323,1.1849442379182156,418.032342007435,spoken_telephone_switchboard_36_sw3666-ms98-a-trans,spoken_phone,spoken/telephone/switchboard/36/sw3666-ms98-a-trans.txt,oanc_texts/spoken_telephone_switchboard_36_sw3666-ms98-a-trans.txt
written_2_travel_guides_berlitz1_HistoryLakeDistrict,1932,2762,0.027950310559006212,0.27624909485879795,0.37038377986965965,0.4326574945691528,0.33417813178855904,3.0056247030231917,3.106863063770808,0.39648033126293997,4.934782608695652,24.15,False,0.055900621118012424,1.6030020703933747,12.743924430641822,written_2_travel_guides_berlitz1_HistoryLakeDistrict,travel,written_2/travel_guides/berlitz1/HistoryLakeDistrict.txt,oanc_texts/written_2_travel_guides_berlitz1_HistoryLakeDistrict.txt
written_2_travel_guides_berlitz2_China-WhatToDo,2029,3046,0.01724987678659438,0.25508864084044647,0.34044648719632303,0.40807616546290215,0.3164806303348654,3.071941182686199,3.15354423814738,0.4425825529817644,5.0285855101034995,14.288732394366198,False,0.05322819122720552,1.6387382947264661,9.319717511575117,written_2_travel_guides_berlitz2_China-WhatToDo,travel,written_2/travel_guides/berlitz2/China-WhatToDo.txt,oanc_texts/written_2_travel_guides_berlitz2_China-WhatToDo.txt
written_1_journal_slate_31_ArticleIP_1914,1161,1733,0.0008613264427217916,0.23023658395845356,0.3104443162146567,0.3837276399307559,0.29890363531448355,3.049257094106119,3.189618594550994,0.4306632213608958,4.7011197243755385,27.0,False,0.03617571059431524,1.5882859603789836,13.68177433247201,written_1_journal_slate_31_ArticleIP_1914,journal,written_1/journal/slate/31/ArticleIP_1914.txt,oanc_texts/written_1_journal_slate_31_ArticleIP_1914.txt
