text_id,n_words,n_vowels,schwa_v1_AH0,oov_g2p_filled,oov_still_missing,oov_fill_rate,register
written_1_journal_slate_50_ArticleIP_22009,1790,2673,0.25925925925925924,11,6,0.6470588235294118,journal
written_1_journal_slate_50_ArticleIP_22015,2057,3096,0.23126614987080105,27,23,0.54,journal
written_1_journal_slate_50_ArticleIP_22064,1309,1807,0.2197011621472053,12,12,0.5,journal
written_1_journal_slate_50_ArticleIP_22067,1221,2040,0.2867647058823529,2,2,0.5,journal
written_1_journal_slate_50_ArticleIP_22071,1268,1895,0.26226912928759893,41,11,0.7884615384615384,journal
written_1_journal_slate_50_ArticleIP_22081,1036,1464,0.23497267759562843,2,6,0.25,journal
written_1_journal_slate_50_ArticleIP_22102,1151,1885,0.26047745358090185,13,1,0.9285714285714286,journal
written_1_journal_slate_50_ArticleIP_22187,1209,1833,0.24986361156573922,6,10,0.375,journal
written_1_journal_slate_50_ArticleIP_22243,1036,1604,0.2587281795511222,8,5,0.6153846153846154,journal
written_1_journal_slate_50_ArticleIP_22280,1091,1698,0.25382803297997647,5,2,0.7142857142857143,journal
written_1_journal_slate_50_ArticleIP_22282,1277,2053,0.26400389673648317,11,7,0.6111111111111112,journal
written_1_journal_slate_50_ArticleIP_22384,2627,3753,0.21236344257926992,20,7,0.7407407407407407,journal
written_1_journal_slate_50_ArticleIP_22397,1304,1985,0.25138539042821156,2,0,1.0,journal
written_1_journal_slate_50_ArticleIP_22454,1450,2076,0.2172447013487476,19,10,0.6551724137931034,journal
written_1_journal_slate_50_ArticleIP_22456,1067,1769,0.28886376483889203,10,6,0.625,journal
written_1_journal_slate_50_ArticleIP_22463,1033,1520,0.22105263157894736,13,4,0.7647058823529411,journal
written_1_journal_slate_50_ArticleIP_22532,1230,1830,0.24699453551912567,13,3,0.8125,journal
written_1_journal_slate_50_ArticleIP_22554,1750,2405,0.2182952182952183,16,11,0.5925925925925926,journal
written_1_journal_slate_50_ArticleIP_22571,1644,2345,0.21023454157782517,12,11,0.5217391304347826,journal
written_1_journal_slate_50_ArticleIP_22622,1709,2497,0.21986383660392472,4,4,0.5,journal
written_1_journal_slate_50_ArticleIP_22662,1392,2039,0.25404610102991665,16,16,0.5,journal
written_1_journal_slate_50_ArticleIP_22678,1133,1813,0.2548262548262548,14,8,0.6363636363636364,journal
written_1_journal_slate_50_ArticleIP_22709,1021,1401,0.19700214132762311,20,10,0.6666666666666666,journal
written_1_journal_slate_50_ArticleIP_22728,1257,2098,0.2755004766444233,8,13,0.38095238095238093,journal
written_1_journal_slate_50_ArticleIP_22748,1625,2243,0.20419081587160054,14,2,0.875,journal
written_1_journal_slate_50_ArticleIP_22835,1043,1517,0.22610415293342123,4,5,0.4444444444444444,journal
written_1_journal_slate_50_ArticleIP_22845,1412,2097,0.22556032427277062,9,5,0.6428571428571429,journal
written_1_journal_slate_50_ArticleIP_22871,1114,1753,0.24928693667997717,11,11,0.5,journal
written_1_journal_slate_50_ArticleIP_22912,1634,2293,0.2250327082424771,24,24,0.5,journal
written_1_journal_slate_50_ArticleIP_22951,1008,1487,0.2293207800941493,5,3,0.625,journal
written_1_journal_slate_50_ArticleIP_23017,1049,1590,0.24528301886792453,3,4,0.42857142857142855,journal
written_1_journal_slate_50_ArticleIP_23174,1092,1733,0.27120600115406807,6,4,0.6,journal
written_1_journal_slate_50_ArticleIP_23263,1104,1526,0.17562254259501967,12,1,0.9230769230769231,journal
written_1_journal_slate_50_ArticleIP_23270,1112,1630,0.2312883435582822,14,10,0.5833333333333334,journal
written_1_journal_slate_50_ArticleIP_23297,1089,1763,0.23369256948383438,9,0,1.0,journal
written_1_journal_slate_50_ArticleIP_23354,1137,1556,0.17866323907455012,22,4,0.8461538461538461,journal
written_1_journal_slate_50_ArticleIP_23389,1181,1648,0.2154126213592233,4,7,0.36363636363636365,journal
written_1_journal_slate_50_ArticleIP_23426,1586,2152,0.20910780669144982,16,16,0.5,journal
written_1_journal_slate_50_ArticleIP_23430,1413,2060,0.2354368932038835,13,13,0.5,journal
written_1_journal_slate_50_ArticleIP_23492,1129,1849,0.24337479718766902,15,8,0.6521739130434783,journal
written_1_journal_slate_50_ArticleIP_25144,1139,1637,0.21319486866218693,23,15,0.6052631578947368,journal
written_1_journal_slate_50_ArticleIP_25161,1517,2125,0.1868235294117647,23,4,0.8518518518518519,journal
written_1_journal_slate_50_ArticleIP_25210,1378,2089,0.25706079463858306,8,3,0.7272727272727273,journal
written_1_journal_slate_50_ArticleIP_25248,1144,1825,0.23013698630136986,1,2,0.3333333333333333,journal
written_1_journal_slate_50_ArticleIP_25271,1479,1988,0.19517102615694165,4,5,0.4444444444444444,journal
written_1_journal_slate_50_ArticleIP_25358,1461,2446,0.27309893704006544,19,11,0.6333333333333333,journal
written_1_journal_slate_50_ArticleIP_25361,1319,1983,0.24558749369641958,4,1,0.8,journal
written_1_journal_slate_50_ArticleIP_25365,1342,2126,0.2568203198494826,10,14,0.4166666666666667,journal
written_1_journal_slate_50_ArticleIP_25423,1747,2556,0.25586854460093894,10,9,0.5263157894736842,journal
written_1_journal_slate_50_ArticleIP_25558,1036,1698,0.24676089517078917,9,3,0.75,journal
written_1_journal_slate_50_ArticleIP_25559,1102,1663,0.2639807576668671,1,4,0.2,journal
written_1_journal_slate_50_ArticleIP_25626,1183,1643,0.23067559342665855,1,3,0.25,journal
written_1_journal_slate_50_ArticleIP_25666,1754,2735,0.23729433272394881,6,2,0.75,journal
written_1_journal_slate_50_ArticleIP_25716,1270,1844,0.21800433839479394,20,15,0.5714285714285714,journal
written_1_journal_slate_50_ArticleIP_25821,1041,1685,0.2587537091988131,1,3,0.25,journal
written_1_journal_slate_50_ArticleIP_25825,1463,2133,0.25035161744022505,11,7,0.6111111111111112,journal
written_1_journal_slate_50_ArticleIP_25826,1197,2079,0.2481962481962482,13,2,0.8666666666666667,journal
written_1_journal_slate_50_ArticleIP_25857,1735,2703,0.26600073991860895,7,6,0.5384615384615384,journal
written_1_journal_slate_50_ArticleIP_25878,1186,1881,0.2743221690590112,1,0,1.0,journal
written_1_journal_slate_50_ArticleIP_25940,1134,1801,0.2681843420322043,9,6,0.6,journal
written_1_journal_slate_50_ArticleIP_26026,1505,2462,0.27051177904142976,11,15,0.4230769230769231,journal
written_1_journal_slate_50_ArticleIP_26052,1103,1718,0.2467986030267753,4,0,1.0,journal
written_1_journal_slate_50_ArticleIP_26054,1276,1996,0.23847695390781562,15,4,0.7894736842105263,journal
written_1_journal_slate_50_ArticleIP_26182,1324,1980,0.24494949494949494,5,3,0.625,journal
written_1_journal_slate_50_ArticleIP_26187,1065,1600,0.2375,20,6,0.7692307692307693,journal
written_1_journal_slate_50_ArticleIP_26337,1077,1619,0.21741815935762818,13,5,0.7222222222222222,journal
written_1_journal_slate_50_ArticleIP_26391,1151,1705,0.2316715542521994,2,4,0.3333333333333333,journal
written_1_journal_slate_50_ArticleIP_26393,1227,1594,0.19385194479297366,21,3,0.875,journal
written_1_journal_slate_50_ArticleIP_26396,1336,2005,0.25885286783042394,9,10,0.47368421052631576,journal
written_1_journal_slate_50_ArticleIP_26397,1155,1653,0.2147610405323654,14,11,0.56,journal
written_1_journal_slate_50_ArticleIP_26401,1694,2522,0.23830293417922285,18,7,0.72,journal
written_1_journal_slate_50_ArticleIP_26471,1066,1638,0.24786324786324787,10,13,0.43478260869565216,journal
written_1_journal_slate_50_ArticleIP_26531,1299,1953,0.2452636968766001,9,7,0.5625,journal
written_1_journal_slate_50_ArticleIP_27016,1232,2001,0.26486756621689156,10,10,0.5,journal
written_1_journal_slate_50_ArticleIP_27420,1505,2248,0.2451067615658363,10,1,0.9090909090909091,journal
written_1_journal_slate_50_ArticleIP_27428,1228,1956,0.2796523517382413,6,6,0.5,journal
written_1_journal_slate_50_ArticleIP_27446,1223,1917,0.23995826812728221,5,3,0.625,journal
written_1_journal_slate_50_ArticleIP_27458,1244,1615,0.15170278637770898,24,4,0.8571428571428571,journal
written_1_journal_slate_50_ArticleIP_27730,1207,1914,0.23667711598746083,3,0,1.0,journal
written_1_journal_slate_50_ArticleIP_27735,1317,1818,0.22717271727172716,17,8,0.68,journal
written_1_journal_slate_50_ArticleIP_27741,1342,1842,0.19272529858849077,17,7,0.7083333333333334,journal
written_1_journal_slate_50_ArticleIP_27746,1279,1798,0.20912124582869857,25,21,0.5434782608695652,journal
written_1_journal_slate_50_ArticleIP_27789,1044,1643,0.2696287279367012,8,5,0.6153846153846154,journal
written_1_journal_slate_50_ArticleIP_27883,1268,2000,0.25,6,8,0.42857142857142855,journal
written_1_journal_slate_50_ArticleIP_27914,1105,1816,0.2670704845814978,18,7,0.72,journal
written_1_journal_slate_50_ArticleIP_27917,1182,1644,0.21897810218978103,18,3,0.8571428571428571,journal
written_1_journal_slate_50_ArticleIP_27924,1272,2011,0.26006961710591747,0,4,0.0,journal
written_1_journal_slate_50_ArticleIP_28017,1376,1966,0.2278738555442523,1,3,0.25,journal
written_1_journal_slate_50_ArticleIP_28073,1342,1894,0.21277719112988383,6,1,0.8571428571428571,journal
written_1_journal_slate_50_ArticleIP_28117,1350,1907,0.2291557420031463,5,3,0.625,journal
written_1_journal_slate_50_ArticleIP_28119,1586,2300,0.24695652173913044,11,9,0.55,journal
written_1_journal_slate_50_ArticleIP_28122,1072,1765,0.27592067988668556,27,0,1.0,journal
written_1_journal_slate_50_ArticleIP_28130,1104,1764,0.24773242630385486,10,8,0.5555555555555556,journal
written_1_journal_slate_50_ArticleIP_28145,1240,1945,0.23136246786632392,6,5,0.5454545454545454,journal
written_1_journal_slate_50_ArticleIP_28168,1450,2164,0.238909426987061,6,14,0.3,journal
written_1_journal_slate_50_ArticleIP_28193,1058,1570,0.23630573248407644,18,17,0.5142857142857142,journal
written_1_journal_slate_50_ArticleIP_28415,1076,1718,0.25029103608847497,10,4,0.7142857142857143,journal
written_1_journal_slate_50_ArticleIP_28488,1027,1574,0.24269377382465057,13,4,0.7647058823529411,journal
written_1_journal_slate_50_ArticleIP_28553,1912,2662,0.22727272727272727,43,23,0.6515151515151515,journal
written_1_journal_slate_50_ArticleIP_28555,1676,2367,0.20574566962399662,2,4,0.3333333333333333,journal
written_1_journal_slate_50_ArticleIP_28578,1762,2533,0.2179234109751283,11,8,0.5789473684210527,journal
written_1_journal_slate_50_ArticleIP_28733,1051,1678,0.2628128724672229,4,5,0.4444444444444444,journal
written_1_journal_slate_50_ArticleIP_28752,1619,2549,0.23734797959984308,4,0,1.0,journal
written_1_journal_slate_50_ArticleIP_28794,1008,1531,0.21423905943827565,7,4,0.6363636363636364,journal
written_1_journal_slate_50_ArticleIP_28867,1004,1358,0.19072164948453607,17,3,0.85,journal
written_1_journal_slate_50_ArticleIP_28894,1355,2043,0.2344591287322565,13,7,0.65,journal
written_1_journal_slate_50_ArticleIP_28896,1459,2341,0.2934643314822725,9,14,0.391304347826087,journal
written_1_journal_slate_50_ArticleIP_29223,1067,1396,0.18553008595988538,19,6,0.76,journal
written_1_journal_slate_50_ArticleIP_29400,1045,1581,0.24731182795698925,5,4,0.5555555555555556,journal
written_1_journal_slate_50_ArticleIP_29453,1111,1813,0.2967457253171539,12,7,0.631578947368421,journal
written_1_journal_slate_50_ArticleIP_29492,1546,2205,0.21768707482993196,24,20,0.5454545454545454,journal
written_1_journal_slate_50_ArticleIP_29670,1102,1669,0.22468544038346316,13,3,0.8125,journal
written_1_journal_slate_50_ArticleIP_29685,1013,1623,0.23783117683302527,6,8,0.42857142857142855,journal
written_1_journal_slate_50_ArticleIP_29745,1416,2022,0.23194856577645895,20,25,0.4444444444444444,journal
written_1_journal_slate_50_ArticleIP_29775,1199,2036,0.28536345776031435,6,6,0.5,journal
written_1_journal_slate_50_ArticleIP_29778,1331,2027,0.24864331524420324,29,1,0.9666666666666667,journal
written_1_journal_slate_50_ArticleIP_29811,1317,1897,0.22192936215076436,13,5,0.7222222222222222,journal
written_1_journal_slate_50_ArticleIP_29921,1766,2392,0.20735785953177258,7,14,0.3333333333333333,journal
written_1_journal_slate_51_ArticleIP_30038,1117,1546,0.2069857697283312,13,9,0.5909090909090909,journal
written_1_journal_slate_51_ArticleIP_30044,1100,1676,0.220763723150358,5,2,0.7142857142857143,journal
written_1_journal_slate_51_ArticleIP_30161,1272,1921,0.23269130661114004,47,14,0.7704918032786885,journal
written_1_journal_slate_51_ArticleIP_30286,1508,2142,0.22128851540616246,24,28,0.46153846153846156,journal
written_1_journal_slate_51_ArticleIP_30341,1528,2223,0.20332883490778228,13,7,0.65,journal
written_1_journal_slate_51_ArticleIP_30352,1084,1636,0.24083129584352078,7,6,0.5384615384615384,journal
written_1_journal_slate_51_ArticleIP_30467,1267,2118,0.2615675165250236,16,7,0.6956521739130435,journal
written_1_journal_slate_51_ArticleIP_30545,1089,1489,0.1914036265950302,22,4,0.8461538461538461,journal
written_1_journal_slate_51_ArticleIP_30577,1207,1828,0.2592997811816193,8,3,0.7272727272727273,journal
written_1_journal_slate_51_ArticleIP_30632,1716,2611,0.25545767905017236,23,5,0.8214285714285714,journal
written_1_journal_slate_51_ArticleIP_30642,1160,1781,0.25940482874789444,14,5,0.7368421052631579,journal
written_1_journal_slate_51_ArticleIP_30668,1744,2553,0.23423423423423423,16,9,0.64,journal
written_1_journal_slate_51_ArticleIP_30691,1331,1822,0.21130625686059276,19,12,0.6129032258064516,journal
written_1_journal_slate_51_ArticleIP_30721,1034,1543,0.24886584575502269,4,3,0.5714285714285714,journal
written_1_journal_slate_51_ArticleIP_30822,1983,2807,0.2169576059850374,14,4,0.7777777777777778,journal
written_1_journal_slate_51_ArticleIP_30860,1012,1549,0.25048418334409295,5,4,0.5555555555555556,journal
written_1_journal_slate_51_ArticleIP_30862,1268,1933,0.26539058458354886,5,7,0.4166666666666667,journal
written_1_journal_slate_51_ArticleIP_30876,1401,2113,0.24372929484145764,4,2,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_31016,1127,1537,0.20819778789850357,18,8,0.6923076923076923,journal
written_1_journal_slate_51_ArticleIP_31049,1275,1812,0.21578366445916114,32,15,0.6808510638297872,journal
written_1_journal_slate_51_ArticleIP_31081,1624,2487,0.25211097708082025,25,18,0.5813953488372093,journal
written_1_journal_slate_51_ArticleIP_31115,1092,1483,0.18408631153068106,9,11,0.45,journal
written_1_journal_slate_51_ArticleIP_31240,1093,1736,0.25460829493087556,9,9,0.5,journal
written_1_journal_slate_51_ArticleIP_31242,1364,2154,0.28133704735376047,19,5,0.7916666666666666,journal
written_1_journal_slate_51_ArticleIP_31246,1091,1601,0.2254840724547158,14,10,0.5833333333333334,journal
written_1_journal_slate_51_ArticleIP_31263,1043,1500,0.23066666666666666,22,6,0.7857142857142857,journal
written_1_journal_slate_51_ArticleIP_31386,1166,1774,0.2406989853438557,5,7,0.4166666666666667,journal
written_1_journal_slate_51_ArticleIP_31396,1040,1637,0.21624923640806354,39,2,0.9512195121951219,journal
written_1_journal_slate_51_ArticleIP_31496,1638,2314,0.21823681936041486,5,11,0.3125,journal
written_1_journal_slate_51_ArticleIP_31510,1344,1837,0.21339139902014154,17,19,0.4722222222222222,journal
written_1_journal_slate_51_ArticleIP_31536,1013,1430,0.1944055944055944,14,9,0.6086956521739131,journal
written_1_journal_slate_51_ArticleIP_31638,1006,1382,0.19319826338639653,26,2,0.9285714285714286,journal
written_1_journal_slate_51_ArticleIP_31681,1018,1545,0.24854368932038834,5,3,0.625,journal
written_1_journal_slate_51_ArticleIP_31711,1357,1933,0.23693740300051733,3,0,1.0,journal
written_1_journal_slate_51_ArticleIP_31728,1461,2057,0.2280019445794847,16,12,0.5714285714285714,journal
written_1_journal_slate_51_ArticleIP_31774,1765,2415,0.22153209109730848,23,24,0.48936170212765956,journal
written_1_journal_slate_51_ArticleIP_31787,1114,1678,0.24910607866507747,2,2,0.5,journal
written_1_journal_slate_51_ArticleIP_31840,1726,2684,0.2567064083457526,35,8,0.813953488372093,journal
written_1_journal_slate_51_ArticleIP_31860,1071,1801,0.2687395891171571,5,3,0.625,journal
written_1_journal_slate_51_ArticleIP_31865,1469,2342,0.2672929120409906,18,7,0.72,journal
written_1_journal_slate_51_ArticleIP_31868,1112,1796,0.2589086859688196,14,6,0.7,journal
written_1_journal_slate_51_ArticleIP_31880,1158,1675,0.19761194029850745,6,5,0.5454545454545454,journal
written_1_journal_slate_51_ArticleIP_31912,1114,1561,0.2158872517616912,11,8,0.5789473684210527,journal
written_1_journal_slate_51_ArticleIP_31939,1095,1643,0.24345709068776628,19,8,0.7037037037037037,journal
written_1_journal_slate_51_ArticleIP_31951,1031,1498,0.25100133511348466,23,9,0.71875,journal
written_1_journal_slate_51_ArticleIP_31974,1303,1933,0.23693740300051733,8,1,0.8888888888888888,journal
written_1_journal_slate_51_ArticleIP_31989,1144,1802,0.2630410654827969,14,2,0.875,journal
written_1_journal_slate_51_ArticleIP_32039,1499,2211,0.24287652645861602,17,8,0.68,journal
written_1_journal_slate_51_ArticleIP_32060,1182,2023,0.27582797825012356,1,4,0.2,journal
written_1_journal_slate_51_ArticleIP_32113,1558,2167,0.233502538071066,18,17,0.5142857142857142,journal
written_1_journal_slate_51_ArticleIP_32173,1026,1599,0.25328330206378985,3,1,0.75,journal
written_1_journal_slate_51_ArticleIP_32207,1047,1702,0.2579318448883666,5,7,0.4166666666666667,journal
written_1_journal_slate_51_ArticleIP_32209,1323,2112,0.2779356060606061,10,5,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_32221,1783,2450,0.2330612244897959,9,5,0.6428571428571429,journal
written_1_journal_slate_51_ArticleIP_32241,1265,1938,0.239422084623323,28,7,0.8,journal
written_1_journal_slate_51_ArticleIP_32261,1313,1796,0.19042316258351893,21,7,0.75,journal
written_1_journal_slate_51_ArticleIP_32290,1506,2270,0.2511013215859031,10,1,0.9090909090909091,journal
written_1_journal_slate_51_ArticleIP_32298,1383,1944,0.23713991769547324,11,2,0.8461538461538461,journal
written_1_journal_slate_51_ArticleIP_32318,1101,1798,0.26140155728587317,7,11,0.3888888888888889,journal
written_1_journal_slate_51_ArticleIP_32343,2450,3754,0.24080980287693127,28,10,0.7368421052631579,journal
written_1_journal_slate_51_ArticleIP_32355,1265,1710,0.2134502923976608,10,13,0.43478260869565216,journal
written_1_journal_slate_51_ArticleIP_32362,1492,2340,0.23076923076923078,19,8,0.7037037037037037,journal
written_1_journal_slate_51_ArticleIP_32420,1374,2211,0.29217548620533695,8,10,0.4444444444444444,journal
written_1_journal_slate_51_ArticleIP_32438,1281,1841,0.1955458989679522,2,4,0.3333333333333333,journal
written_1_journal_slate_51_ArticleIP_32468,1135,1688,0.24229857819905212,2,2,0.5,journal
written_1_journal_slate_51_ArticleIP_32486,1395,2230,0.2663677130044843,16,2,0.8888888888888888,journal
written_1_journal_slate_51_ArticleIP_32490,1076,1688,0.2523696682464455,9,3,0.75,journal
written_1_journal_slate_51_ArticleIP_32532,1098,1503,0.18429807052561545,6,2,0.75,journal
written_1_journal_slate_51_ArticleIP_32544,1206,1840,0.23369565217391305,1,2,0.3333333333333333,journal
written_1_journal_slate_51_ArticleIP_32581,1128,1555,0.18842443729903538,22,2,0.9166666666666666,journal
written_1_journal_slate_51_ArticleIP_32621,1740,2675,0.2575700934579439,12,4,0.75,journal
written_1_journal_slate_51_ArticleIP_32637,1618,2593,0.2726571538758195,39,10,0.7959183673469388,journal
written_1_journal_slate_51_ArticleIP_32701,1022,1601,0.25921299188007496,7,1,0.875,journal
written_1_journal_slate_51_ArticleIP_32708,1018,1494,0.2248995983935743,15,9,0.625,journal
written_1_journal_slate_51_ArticleIP_32763,1296,1921,0.24466423737636647,20,9,0.6896551724137931,journal
written_1_journal_slate_51_ArticleIP_32771,1028,1494,0.250334672021419,12,10,0.5454545454545454,journal
written_1_journal_slate_51_ArticleIP_32785,1107,1604,0.24251870324189526,5,5,0.5,journal
written_1_journal_slate_51_ArticleIP_32874,1105,1710,0.2549707602339181,14,6,0.7,journal
written_1_journal_slate_51_ArticleIP_32882,1334,1897,0.21665788086452292,27,22,0.5510204081632653,journal
written_1_journal_slate_51_ArticleIP_32927,1110,1724,0.25928074245939675,4,2,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_33015,1293,1773,0.1990975747320925,10,7,0.5882352941176471,journal
written_1_journal_slate_51_ArticleIP_33020,1140,1632,0.21323529411764705,9,8,0.5294117647058824,journal
written_1_journal_slate_51_ArticleIP_33044,1023,1521,0.23602892833662065,3,1,0.75,journal
written_1_journal_slate_51_ArticleIP_33108,1160,1549,0.19044544867656552,20,1,0.9523809523809523,journal
written_1_journal_slate_51_ArticleIP_33165,1229,1841,0.2362846279196089,17,0,1.0,journal
written_1_journal_slate_51_ArticleIP_33225,1414,2015,0.2129032258064516,3,8,0.2727272727272727,journal
written_1_journal_slate_51_ArticleIP_33269,1833,2625,0.2502857142857143,3,22,0.12,journal
written_1_journal_slate_51_ArticleIP_33334,1453,2233,0.23421406180026869,6,7,0.46153846153846156,journal
written_1_journal_slate_51_ArticleIP_33340,1128,1709,0.2510239906377999,8,1,0.8888888888888888,journal
written_1_journal_slate_51_ArticleIP_33382,2005,2866,0.23761339846475923,2,3,0.4,journal
written_1_journal_slate_51_ArticleIP_33406,1071,1578,0.2224334600760456,12,5,0.7058823529411765,journal
written_1_journal_slate_51_ArticleIP_33472,1181,1805,0.2299168975069252,5,1,0.8333333333333334,journal
written_1_journal_slate_51_ArticleIP_33484,1081,1539,0.23586744639376217,4,7,0.36363636363636365,journal
written_1_journal_slate_51_ArticleIP_33507,1381,1911,0.22344322344322345,12,19,0.3870967741935484,journal
written_1_journal_slate_51_ArticleIP_33630,1270,2075,0.2891566265060241,3,11,0.21428571428571427,journal
written_1_journal_slate_51_ArticleIP_33709,1640,2401,0.239067055393586,7,0,1.0,journal
written_1_journal_slate_51_ArticleIP_33771,2225,2960,0.20472972972972972,28,6,0.8235294117647058,journal
written_1_journal_slate_51_ArticleIP_33862,1582,2221,0.20711391265195858,12,9,0.5714285714285714,journal
written_1_journal_slate_51_ArticleIP_33944,1013,1506,0.249667994687915,6,2,0.75,journal
written_1_journal_slate_51_ArticleIP_33969,1006,1631,0.25199264255058246,24,1,0.96,journal
written_1_journal_slate_51_ArticleIP_34027,1330,1963,0.21548650025471217,23,2,0.92,journal
written_1_journal_slate_51_ArticleIP_34090,1415,2360,0.28220338983050847,28,3,0.9032258064516129,journal
written_1_journal_slate_51_ArticleIP_34116,1403,1881,0.19936204146730463,25,5,0.8333333333333334,journal
written_1_journal_slate_51_ArticleIP_34168,1146,1768,0.25395927601809953,19,3,0.8636363636363636,journal
written_1_journal_slate_51_ArticleIP_34278,1499,2285,0.2288840262582057,18,1,0.9473684210526315,journal
written_1_journal_slate_51_ArticleIP_34336,1334,1863,0.21041331186258722,36,8,0.8181818181818182,journal
written_1_journal_slate_51_ArticleIP_34339,1534,2158,0.2242817423540315,14,7,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_34354,1173,1643,0.2057212416311625,17,7,0.7083333333333334,journal
written_1_journal_slate_51_ArticleIP_34431,1002,1568,0.2557397959183674,4,2,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_34450,1426,2165,0.23371824480369516,4,3,0.5714285714285714,journal
written_1_journal_slate_51_ArticleIP_34455,1102,1794,0.25975473801560756,15,2,0.8823529411764706,journal
written_1_journal_slate_51_ArticleIP_34564,1054,1655,0.2610271903323263,15,8,0.6521739130434783,journal
written_1_journal_slate_51_ArticleIP_34571,1056,1758,0.2622298065984073,13,5,0.7222222222222222,journal
written_1_journal_slate_51_ArticleIP_34577,1159,1742,0.2525832376578645,8,3,0.7272727272727273,journal
written_1_journal_slate_51_ArticleIP_34592,1330,1889,0.2043409211222869,2,1,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_34859,2414,3270,0.23027522935779818,53,14,0.7910447761194029,journal
written_1_journal_slate_51_ArticleIP_34945,1105,1550,0.19870967741935483,11,4,0.7333333333333333,journal
written_1_journal_slate_51_ArticleIP_34963,1227,1846,0.24160346695557963,13,6,0.6842105263157895,journal
written_1_journal_slate_51_ArticleIP_34989,1136,1737,0.24409902130109384,3,2,0.6,journal
written_1_journal_slate_51_ArticleIP_35005,1788,2548,0.2237048665620094,17,16,0.5151515151515151,journal
written_1_journal_slate_51_ArticleIP_35011,1021,1441,0.22623178348369188,5,12,0.29411764705882354,journal
written_1_journal_slate_51_ArticleIP_35072,1033,1684,0.26068883610451304,12,3,0.8,journal
written_1_journal_slate_51_ArticleIP_35177,1131,1757,0.26522481502561185,8,11,0.42105263157894735,journal
written_1_journal_slate_51_ArticleIP_35218,1334,2060,0.2650485436893204,11,7,0.6111111111111112,journal
written_1_journal_slate_51_ArticleIP_35234,1461,2286,0.24934383202099739,11,8,0.5789473684210527,journal
written_1_journal_slate_51_ArticleIP_35258,1121,1443,0.17186417186417186,14,1,0.9333333333333333,journal
written_1_journal_slate_51_ArticleIP_35319,1145,1788,0.23210290827740493,12,5,0.7058823529411765,journal
written_1_journal_slate_51_ArticleIP_35342,1160,1738,0.23647871116225547,21,12,0.6363636363636364,journal
written_1_journal_slate_51_ArticleIP_35371,1080,1566,0.24840357598978288,2,2,0.5,journal
written_1_journal_slate_51_ArticleIP_35486,1004,1464,0.22540983606557377,2,12,0.14285714285714285,journal
written_1_journal_slate_51_ArticleIP_35534,1481,2314,0.2610198789974071,6,2,0.75,journal
written_1_journal_slate_51_ArticleIP_35581,1244,1953,0.23707117255504354,0,0,0.0,journal
written_1_journal_slate_51_ArticleIP_35667,1565,2539,0.26348956282000785,9,9,0.5,journal
written_1_journal_slate_51_ArticleIP_35696,1982,3218,0.26600372902423863,23,7,0.7666666666666667,journal
written_1_journal_slate_51_ArticleIP_35721,1257,2065,0.2803874092009685,9,6,0.6,journal
written_1_journal_slate_51_ArticleIP_35730,1052,1605,0.2510903426791277,10,3,0.7692307692307693,journal
written_1_journal_slate_51_ArticleIP_35757,1009,1436,0.21657381615598886,19,4,0.8260869565217391,journal
written_1_journal_slate_51_ArticleIP_35790,1249,1795,0.249025069637883,5,8,0.38461538461538464,journal
written_1_journal_slate_51_ArticleIP_35817,1225,1750,0.24285714285714285,3,0,1.0,journal
written_1_journal_slate_51_ArticleIP_35836,1507,2242,0.23148974130240857,2,1,0.6666666666666666,journal
written_1_journal_slate_51_ArticleIP_35916,2088,2840,0.22464788732394367,16,6,0.7272727272727273,journal
written_1_journal_slate_51_ArticleIP_35953,1144,1891,0.27075621364357483,12,4,0.75,journal
written_1_journal_slate_51_ArticleIP_35958,1043,1577,0.2593532022828155,8,1,0.8888888888888888,journal
written_1_journal_slate_51_ArticleIP_35992,1365,2011,0.2695176529090005,14,8,0.6363636363636364,journal
written_1_journal_slate_51_ArticleIP_36025,1069,1573,0.2593769866497139,24,5,0.8275862068965517,journal
written_1_journal_slate_51_ArticleIP_36029,1041,1442,0.21983356449375868,17,73,0.18888888888888888,journal
written_1_journal_slate_51_ArticleIP_36040,1372,1826,0.2415115005476451,2,2,0.5,journal
written_1_journal_slate_51_ArticleIP_36046,1153,1580,0.2088607594936709,8,8,0.5,journal
written_1_journal_slate_51_ArticleIP_36054,1545,2240,0.22232142857142856,1,3,0.25,journal
written_1_journal_slate_51_ArticleIP_36087,1077,1430,0.17552447552447553,17,6,0.7391304347826086,journal
written_1_journal_slate_51_ArticleIP_36097,1025,1423,0.2129304286718201,15,5,0.75,journal
written_1_journal_slate_51_ArticleIP_36113,1603,2492,0.23836276083467095,14,2,0.875,journal
written_1_journal_slate_51_ArticleIP_36129,1734,2398,0.23853211009174313,13,7,0.65,journal
written_1_journal_slate_51_ArticleIP_36164,1527,2120,0.20849056603773586,12,6,0.6666666666666666,journal
