text_id,n_words,n_vowels,oov_rate,schwa_v1_AH0,schwa_v2_AH0_IH0,schwa_v3_all_unstressed,schwa_v4_AH_any,cond_entropy,marg_entropy,ttr,mean_word_length,mean_sentence_length,msl_estimated,latinate_ratio,mean_syllables,fk_grade,meta_id,register,meta_title,meta_author,meta_subjects,source_path
PG1309,19933,25386,0.02192344353584508,0.23312061766327896,0.2974868037500985,0.3502324115654298,0.31474040809895215,3.1326944309595772,3.1607982140407036,0.18792956403953243,4.356193247378719,20.0,True,0.03617117343099383,1.4238197963176642,9.011073596548439,PG1309,essays,"The Spirit of Place, and Other Essays","Meynell, Alice",{'English essays'},spgc_texts/PG1309.txt
PG3583,18785,23450,0.04817673675805164,0.2120682302771855,0.2797014925373134,0.3326226012793177,0.29134328358208955,3.178597900299921,3.211753148647347,0.20053233963268566,4.337024221453287,20.0,True,0.03375033271227043,1.4505722651051371,9.32675272824062,PG3583,essays,Essays of Michel de Montaigne — Volume 03,"Montaigne, Michel de",{'French essays -- Translations into English'},spgc_texts/PG3583.txt
PG16170,34950,50471,0.0221173104434907,0.2681539894196667,0.3551940718432367,0.4194487923758198,0.3435438172415843,3.0190492310584083,3.0621452787933814,0.12872675250357654,4.722489270386266,20.0,True,0.05573676680972818,1.5912160228898427,10.986349070100147,PG16170,science,"Elements of Military Art and Science: Or, Course Of Instruction In Strategy, Fortification, Tactics Of Battles, &C.; Embracing The Duties Of Staff, Infantry, Cavalry, Artillery, And Engineers; Adapted To The Use Of Volunteers And Militia; Third Edition; With Critical Notes On The Mexican And Crimean Wars.","Halleck, H. W. (Henry Wager)",{'Military art and science'},spgc_texts/PG16170.txt
PG11911,37540,49359,0.014118273841236016,0.22502481816892564,0.30114062278409204,0.3521951417168095,0.30634737332603984,3.12959428312542,3.1595266119725203,0.14770911028236547,4.3276771443793285,20.0,True,0.041342567927543955,1.4359882791688865,9.154661694192864,PG11911,essays,The Silent Isle,"Benson, Arthur Christopher",{'English essays'},spgc_texts/PG11911.txt
PG42208,25997,40140,0.01230911258991422,0.28607374190333834,0.36995515695067266,0.43926258096661686,0.357473841554559,2.9335583496744966,2.969642216475292,0.15351771358233643,4.872600684694388,20.0,True,0.09808824095087895,1.6777705119821518,12.007692041389394,PG42208,philosophy,German philosophy and politics,"Dewey, John","{'Philosophy, German'}",spgc_texts/PG42208.txt
PG26516,36830,46670,0.01783871843605756,0.2347332333404757,0.3043068352260553,0.35281765588172276,0.3222841225626741,3.124089144936329,3.1471661502419748,0.15767037740972034,4.430382840076025,20.0,True,0.024871029052402932,1.4012489818083085,8.744737985338041,PG26516,history,The Log of the Sun: A Chronicle of Nature's Year,"Beebe, William",{'Natural history -- Outdoor books'},spgc_texts/PG26516.txt
PG9180,37253,48633,0.0218774326899847,0.21279789443382066,0.2786173997080172,0.3326959060720087,0.284806612793782,3.185633456237836,3.2210700749475856,0.13104984833436234,4.368721982122246,20.0,True,0.03803720505731082,1.4468364963895526,9.282670657396721,PG9180,biography,"Life of Johnson, Volume 3: 1776-1780","Boswell, James","{'Lexicographers -- Great Britain -- Biography', 'Authors, English -- 18th century -- Biography', 'Johnson, Samuel, 1709-1784', 'Critics -- Great Britain -- Biography'}",spgc_texts/PG9180.txt
PG46483,21631,27306,0.02704451943969303,0.2199516589760492,0.2833443199296858,0.3341390170658463,0.2927927927927928,3.2400848908185425,3.2739357698146354,0.1743331330035597,4.496879478526189,20.0,True,0.022745134297998244,1.4068235402893994,8.810517775414915,PG46483,children,Our Little Boer Cousin,"Ennis, Luna May",{'Children -- South Africa -- Transvaal -- Juvenile literature'},spgc_texts/PG46483.txt
PG19435,14312,15651,0.05184460592509782,0.12919302281004408,0.17570762251613314,0.21244648904223373,0.20893233659191107,3.4526366522849323,3.489626261423887,0.15392677473448854,3.9033678032420345,20.0,True,0.013275572945779765,1.247624371157071,6.931967579653438,PG19435,drama,The Mule-Bone:: A Comedy of Negro Life in Three Acts,"Hurston, Zora Neale",{'African Americans -- Drama'},spgc_texts/PG19435.txt
PG45769,37224,47478,0.027240490006447453,0.21709002064113905,0.28529002906609374,0.3377143097855849,0.2963688445174607,3.1788050577128555,3.205716845119224,0.14227380184826993,4.372904577691812,20.0,True,0.03339243498817967,1.4381044487427466,9.179632495164412,PG45769,essays,"The Tatler, Volume 2","Steele, Richard, Sir","{'Great Britain -- Politics and government -- 1702-1714 -- Periodicals', 'English wit and humor -- Periodicals', 'English essays -- 18th century -- Periodicals'}",spgc_texts/PG45769.txt
PG1292,28342,32720,0.04773833886105427,0.16757334963325182,0.21882640586797067,0.2594437652811736,0.23322127139364304,3.351965840941663,3.386630734420764,0.13280643567849834,3.980488321219392,20.0,True,0.023604544492272953,1.327605673558676,7.875746947992379,PG1292,drama,The Way of the World,"Congreve, William",{'English drama (Comedy)'},spgc_texts/PG1292.txt
PG10493,21106,23978,0.03648251681986165,0.1945950454583368,0.24184669280173493,0.28125781966802904,0.267536908833097,3.3430057542773017,3.376230361024495,0.1709940301336113,3.9440443475788873,20.0,True,0.01563536435136928,1.2763195299914716,7.270570453899367,PG10493,poetry,The Old Bush Songs,,"{'Songs, English -- Australia', 'Australian poetry'}",spgc_texts/PG10493.txt
PG16729,35923,50391,0.013027865156028171,0.2579031969994642,0.33442479807902203,0.387926415431327,0.3429977575360679,3.0325329109277916,3.067865446464636,0.1388247084040865,4.567463741892381,20.0,True,0.06419285694401915,1.5344208445842495,10.316165966094147,PG16729,philosophy,"Lay Sermons, Addresses and Reviews","Huxley, Thomas Henry","{'Evolution (Biology)', 'Science -- Philosophy', 'Science'}",spgc_texts/PG16729.txt
PG7663,21162,27298,0.02225687553161327,0.21349549417539745,0.28082643417100156,0.33537255476591693,0.2811561286541139,3.2303154227207482,3.26518009018638,0.19785464511860884,4.45118608827143,20.0,True,0.032369341272091484,1.4360646441735185,9.15556280124752,PG7663,fiction,What Will He Do with It? — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",{'English fiction -- 19th century'},spgc_texts/PG7663.txt
PG49009,37266,48017,0.02423120270487844,0.223587479434367,0.2937501301622342,0.342899389799446,0.30520440677260136,3.150078882988206,3.1800298008748844,0.1385713519025385,4.36684913862502,20.0,True,0.035501529544356786,1.446331776954865,9.27671496806741,PG49009,essays,"The Tatler, Volume 4","Steele, Richard, Sir","{'Great Britain -- Politics and government -- 1702-1714 -- Periodicals', 'English wit and humor -- Periodicals', 'English essays -- 18th century -- Periodicals'}",spgc_texts/PG49009.txt
PG22171,7212,9180,0.01774819744869662,0.2206971677559913,0.29215686274509806,0.33910675381263616,0.29302832244008714,3.163953545364577,3.2190998129981487,0.24528563505268997,4.405296727676095,20.0,True,0.030227398779811426,1.3858846367165836,8.563438713255689,PG22171,science,The Radiant Shell,"Ernst, Paul","{'Short stories', 'Science fiction'}",spgc_texts/PG22171.txt
PG43672,36377,49094,0.02463094812656349,0.2595836558438913,0.3264553713284719,0.3802297633111989,0.3400822911150039,3.0509759982305757,3.0823711092975654,0.13508535613162162,4.497979492536492,20.0,True,0.04851966902163455,1.4915743464276878,9.81057728784672,PG43672,religion,"The Expositor's Bible: The Book of Isaiah, Volume 2 (of 2)","Smith, George Adam",{'Bible. Isaiah -- Commentaries'},spgc_texts/PG43672.txt
PG47466,36552,45947,0.036386517837601225,0.2510501229677672,0.3231767035932705,0.37863190197401353,0.3272683744314101,3.109573895167023,3.140289960017422,0.16196104180345808,4.471684175968483,20.0,True,0.030285620485883125,1.4358995403808272,9.153614576493762,PG47466,travel,Edinburgh: Painted by John Fulleylove; described by Rosaline Masson,"Masson, Rosaline",{'Edinburgh (Scotland) -- Description and travel'},spgc_texts/PG47466.txt
PG42279,34908,47880,0.025524235132347885,0.2571428571428571,0.335421888053467,0.3962406015037594,0.33458646616541354,3.0595465033203677,3.0838060514430587,0.14850464077002407,4.729374355448607,20.0,True,0.03941789847599404,1.542941446086857,10.416709063824914,PG42279,history,The Great Company: Being a History of the Honourable Company of Merchants-Adventurers Trading into Hudson's Bay,"Willson, Beckles","{'Fur trade -- Canada', ""Hudson's Bay Company"", 'Northwest, Canadian -- History'}",spgc_texts/PG42279.txt
PG44191,39281,48955,0.008171889717675213,0.21936472270452456,0.29065468287202534,0.328444489837606,0.3015830865080176,3.1658847340433693,3.2036979451554624,0.11244622081922558,4.091545530918256,20.0,True,0.024388381151192687,1.341106387311932,8.035055370280798,PG44191,travel,Gorillas & Chimpanzees,"Garner, R. L. (Richard Lynch)","{'Gabon -- Description and travel', 'Chimpanzees', 'Garner, R. L. (Richard Lynch), 1848-1920 -- Travel', 'Gorilla'}",spgc_texts/PG44191.txt
PG28041,37643,46281,0.023297824296681986,0.2159849614312569,0.29018387675287916,0.3343920831442709,0.290745662366846,3.23409970735141,3.2550715137453285,0.17363121961586483,4.313099381027017,20.0,True,0.028770289296814813,1.3675318120234838,8.346875381877112,PG28041,drama,Selections from the Poems and Plays of Robert Browning,"Browning, Robert","{'English poetry', 'Poetry -- Collections', 'Drama'}",spgc_texts/PG28041.txt
PG35500,36442,49103,0.019729981889029143,0.24530069445858704,0.31926766185365457,0.37425411889293936,0.32503105716555,3.105567863321213,3.131058443468814,0.17707590143241314,4.488200428077493,20.0,True,0.04519510454969541,1.4923165578179025,9.81933538225125,PG35500,essays,Nuts and Nutcrackers,"Lever, Charles James",{'Essays'},spgc_texts/PG35500.txt
PG2978,39115,47829,0.021014955899271378,0.19582261807689896,0.25827426874908527,0.3045641765456104,0.26235129314850825,3.2655010024775333,3.31049367797081,0.10596957688866164,4.11315352166688,20.0,True,0.02451744854914994,1.3655630832161574,8.323644381950658,PG2978,history,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 28: Rome","Casanova, Giacomo","{'Casanova, Giacomo, 1725-1798', 'Europe -- History -- 18th century -- Biography'}",spgc_texts/PG2978.txt
PG37344,36870,48463,0.026200162733930023,0.24008006107752305,0.3208220704454945,0.3689825227493139,0.32269979159358686,3.108581666142829,3.1361413280387826,0.15332248440466503,4.424464334147003,20.0,True,0.04288039056143206,1.463764578247898,9.4824220233252,PG37344,travel,"Four Years in France: or, Narrative of an English Family's Residence there during that Period; Preceded by some Account of the Conversion of the Author to the Catholic Faith","Beste, Henry Digby",{'France -- Description and travel'},spgc_texts/PG37344.txt
PG10974,36636,47000,0.03586636095643629,0.24853191489361703,0.3180851063829787,0.3695531914893617,0.3299787234042553,3.127204340400301,3.151759428125872,0.1568948575171962,4.459138552243695,20.0,True,0.02743203406485424,1.4477836008297849,9.293846489791463,PG10974,travel,A Ride to India across Persia and Baluchistán,"De Windt, Harry","{'India -- Description and travel', 'Iran -- Description and travel', 'Baluchistan -- Description and travel'}",spgc_texts/PG10974.txt
PG20141,38438,46178,0.01678026952494927,0.19301398934557581,0.2529559530512365,0.28699813764130105,0.27012863268222964,3.283076617124402,3.3128639394469506,0.1235235964410219,3.9998959363130235,20.0,True,0.015245330142046933,1.3054009053540767,7.613730683178108,PG20141,essays,More Jonathan Papers,"Morris, Elisabeth Woodbridge","{'Outdoor life', 'Essays'}",spgc_texts/PG20141.txt
PG4680,37187,48570,0.01339177669615726,0.23860407659048796,0.30975911056207533,0.35573399217624047,0.30763845995470457,3.1614391839904408,3.193508791776714,0.13846236588054966,4.378250463871783,20.0,True,0.03571140452308603,1.4295587167558554,9.078792857719097,PG4680,biography,"Manuel Pereira; Or, The Sovereign Rule of South Carolina","Adams, F. Colburn (Francis Colburn)","{'Pereira, Manuel -- Fiction', 'Biographical fiction', 'African Americans -- Fiction', 'South Carolina -- Fiction'}",spgc_texts/PG4680.txt
PG1998,37924,45304,0.04693597721759308,0.200026487727353,0.2607275295779622,0.31368091117782093,0.2844561186650185,3.2436020605508107,3.269259995711592,0.1227982280350174,4.273705305347537,20.0,True,0.021516717645817952,1.3841366944415145,8.542812994409875,PG1998,philosophy,Thus Spake Zarathustra: A Book for All and None,"Nietzsche, Friedrich Wilhelm","{'Philosophy, German', 'Superman (Philosophical concept)'}",spgc_texts/PG1998.txt
PG26715,22249,25991,0.0223380826104544,0.1888345965911277,0.24585433419260513,0.2849447885806625,0.2630910699857643,3.30165869669407,3.329391355856728,0.16742325497775182,4.165310800485415,20.0,True,0.0198660613960178,1.2941705245179558,7.481212189311879,PG26715,poetry,Victorian Songs: Lyrics of the Affections and Nature,,"{'English poetry -- 19th century', 'Ballads, English -- Texts'}",spgc_texts/PG26715.txt
PG18975,36709,48527,0.013429949058813916,0.24392606178003998,0.31835885177323964,0.3644981144517485,0.31813217384136666,3.1428091156367692,3.171199560607179,0.1410008444795554,4.448255196273394,20.0,True,0.03525021111988885,1.439755918167207,9.199119834373047,PG18975,travel,The North Pole: Its Discovery in 1909 under the auspices of the Peary Arctic Club,"Peary, Robert E. (Robert Edwin)","{'Arctic regions -- Discovery and exploration', 'Peary, Robert E. (Robert Edwin), 1856-1920 -- Travel -- Arctic regions', 'North Pole -- Discovery and exploration'}",spgc_texts/PG18975.txt
PG42189,37087,48564,0.02407851807911128,0.24491392801251957,0.32295527551272546,0.3697389012437196,0.32095791120994976,3.076272290866795,3.1031916260986554,0.14226009113705612,4.392752177312805,20.0,True,0.043492328848383534,1.4412867042359856,9.217183109984632,PG42189,religion,The Expositor's Bible: The Book of Proverbs,"Horton, Robert F. (Robert Forman)",{'Bible. Proverbs -- Commentaries'},spgc_texts/PG42189.txt
PG38155,36266,47405,0.023134616445155243,0.24202088387300918,0.3161691804661956,0.36869528530745704,0.3135112329923004,3.142509073980742,3.173594854805676,0.15342193790327027,4.514834831522638,20.0,True,0.0337781944521039,1.458363205205978,9.418685821430543,PG38155,travel,Norway,"Jungman, Beatrix","{'Norway -- Description and travel', 'Norway -- Social life and customs'}",spgc_texts/PG38155.txt
PG36919,40030,47951,0.006645016237821634,0.17052824758607746,0.23317553335696858,0.2701090696752935,0.2477946236783383,3.296844821541011,3.3370298288718763,0.09952535598301274,3.996277791656258,20.0,True,0.017361978516112916,1.3010741943542343,7.562675493379967,PG36919,fiction,The Heart's Country,"Vorse, Mary Heaton","{'Teenage girls -- Fiction', 'Courtship -- Fiction', 'New England -- Social life and customs -- Fiction', 'Man-woman relationships -- Fiction', 'Mothers and daughters -- Fiction', 'Mate selection -- Fiction', 'Young women -- Fiction'}",spgc_texts/PG36919.txt
PG49060,38685,47526,0.009512731032700013,0.1909060303833691,0.2557757858856205,0.2947649707528511,0.256764718259479,3.2934127058211575,3.3239590846563054,0.11640170608763087,4.169988367584335,20.0,True,0.025487915212614707,1.34382835724441,8.067174615484038,PG49060,children,The Walcott Twins,"Lovell, Lucile","{'Children -- Juvenile fiction', 'Family -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Twins -- Juvenile fiction'}",spgc_texts/PG49060.txt
PG10913,13680,15373,0.023172514619883042,0.16704611982046444,0.21687373967345347,0.25200026019644833,0.24855265725622847,3.342639606402604,3.370923315443346,0.18435672514619883,3.997953216374269,20.0,True,0.012865497076023392,1.236842105263158,6.804736842105267,PG10913,poetry,English Poems,"Le Gallienne, Richard",{'English poetry -- 19th century'},spgc_texts/PG10913.txt
PG8110,1082,1365,0.0073937153419593345,0.17802197802197803,0.23956043956043957,0.2937728937728938,0.23223443223443224,3.185341964260224,3.3326938960475285,0.35304990757855825,4.149722735674676,20.0,True,0.030499075785582256,1.366913123844732,8.33957486136784,PG8110,letters,Lincoln Letters,"Lincoln, Abraham","{'Lincoln, Abraham, 1809-1865 -- Correspondence'}",spgc_texts/PG8110.txt
PG42132,36728,46856,0.028479634066652146,0.2476523817654089,0.31413266177223836,0.36008195321837116,0.31720590746115757,3.173393172045813,3.2018088972110115,0.15669244173382704,4.445463951208887,20.0,True,0.026764321498584185,1.4244990198213896,9.0190884338924,PG42132,travel,Through Scandinavia to Moscow,"Edwards, William Seymour","{'Russia -- Description and travel', 'Scandinavia -- Description and travel'}",spgc_texts/PG42132.txt
PG12298,7438,9758,0.030384511965582145,0.23560155769624924,0.3171756507481041,0.3757942201270752,0.32291453166632506,3.125195156923582,3.1668326892778236,0.27157838128529177,4.62180693734875,20.0,True,0.026216724926055392,1.4764721699381553,9.632371605270233,PG12298,travel,The Grand Cañon of the Colorado,"Muir, John",{'Grand Canyon (Ariz.) -- Description and travel'},spgc_texts/PG12298.txt
PG13784,41357,43402,0.1386464201948884,0.10455739366849454,0.14397954011335884,0.17443896594626976,0.1505460577853555,3.288778880667057,3.4053544220308805,0.12660492782358487,3.8359407113668786,20.0,True,0.014725439466112145,1.3353724883332931,7.967395362332862,PG13784,fiction,Mr. Dooley: In the Hearts of His Countrymen,"Dunne, Finley Peter","{'Dooley, Mr. (Fictitious character) -- Fiction', 'Irish Americans -- Fiction', 'Humorous stories, American'}",spgc_texts/PG13784.txt
PG11431,36341,44363,0.06777468974436587,0.24421251944187725,0.31307621215878095,0.3681897076392489,0.3326420665870207,3.096582500615005,3.12714201621799,0.20764425855094795,4.503453399741339,20.0,True,0.02539831044825404,1.4813571448226521,9.690014308907298,PG11431,fiction,"Character Sketches of Romance, Fiction and the Drama, Vol. 1: A Revised American Edition of the Reader's Handbook","Brewer, Ebenezer Cobham","{'Fiction -- Dictionaries', 'Literature -- Dictionaries', 'Allusions'}",spgc_texts/PG11431.txt
PG14211,15494,18642,0.025880986188201886,0.1970818581697243,0.26241819547258877,0.301952580195258,0.25925329900225297,3.291146826244989,3.3292045637228513,0.16838776300503422,4.160255582806248,20.0,True,0.029430747386084935,1.3367755260100684,7.983951206918807,PG14211,fiction,Wanted—A Match Maker,"Ford, Paul Leicester","{'New York (N.Y.) -- Fiction', 'Love stories', 'Medical fiction'}",spgc_texts/PG14211.txt
PG14396,38954,46598,0.00672588180931355,0.17414910511180737,0.24303618181037812,0.283939224859436,0.2452680372548178,3.3086299285592955,3.339733416664105,0.11433999075833033,4.134286594444729,20.0,True,0.015582481901730246,1.3076449145145557,7.640209991271757,PG14396,fiction,His Family,"Poole, Ernest","{'New York (N.Y.) -- Social conditions -- Fiction', 'Family -- Fiction'}",spgc_texts/PG14396.txt
PG51256,5147,6276,0.06800077715173888,0.20427023581899298,0.27692797960484383,0.31835564053537285,0.26704907584448695,3.2643682045239295,3.319359967494459,0.27647173110549833,4.531377501457159,20.0,True,0.026617447056537787,1.4511365844181077,9.333411696133673,PG51256,science,The Cool War,"Fetler, Andrew","{'Short stories', 'Cold War -- Fiction', 'Spy stories', 'Science fiction'}",spgc_texts/PG51256.txt
PG44072,36472,48811,0.012118885720552752,0.2471369158591301,0.3194976542172871,0.3733584642805925,0.3286759132162832,3.1132800910016405,3.141069552881772,0.1388736565036192,4.483686115376179,20.0,True,0.02887146304014038,1.462930467207721,9.472579513051109,PG44072,travel,The Seat of Empire,"Coffin, Charles Carleton","{'Northwest, Canadian', 'Red River of the North', 'Minnesota -- Description and travel', 'Northwestern States'}",spgc_texts/PG44072.txt
PG46138,7996,9668,0.018759379689844924,0.17997517583781547,0.23014067025237897,0.2829954489035995,0.24637980968142326,3.310133904145982,3.3636859017381964,0.19334667333666833,3.9637318659329663,20.0,True,0.022886443221610805,1.327288644322161,7.872006003001502,PG46138,drama,A Rough Diamond: A Comic Drama in One Act,"Buckstone, John Baldwin","{'Comedies', 'English drama -- 19th century'}",spgc_texts/PG46138.txt
PG1040,21848,25243,0.007918344928597583,0.15620171928851562,0.2099591966089609,0.23796696113774116,0.22608247831081885,3.370698169115925,3.4065851215532112,0.12742585133650677,3.883147198828268,20.0,True,0.019452581471988282,1.2488099597217137,6.945957524716224,PG1040,poetry,The Three Taverns: A Book of Poems,"Robinson, Edwin Arlington","{'American poetry', 'Lyric poetry'}",spgc_texts/PG1040.txt
PG48358,37431,48502,0.014560123961422351,0.2447527936992289,0.31619314667436393,0.3648921693950765,0.3258216156034803,3.1237530780304295,3.152653627962681,0.14365098447810637,4.343164756485266,20.0,True,0.027116561139162727,1.4186903903181856,8.950546605754592,PG48358,travel,"A Tour to the River Saguenay, in Lower Canada","Lanman, Charles","{'New York (State) -- Description and travel', 'Québec (Province) -- Description and travel', 'New England -- Description and travel', 'Maine -- Description and travel', 'Fishing -- North America', 'Canada -- Description and travel', 'Saguenay River Valley (Québec)', 'Adirondack Mountains (N.Y.)'}",spgc_texts/PG48358.txt
PG3417,38217,46651,0.014862495747965564,0.19515122934127885,0.2623952326852586,0.30550256157424277,0.2727701442627168,3.2379782607650265,3.2721110021873607,0.13098882696182326,4.2332731506921,20.0,True,0.020619096213726876,1.3554439123950075,8.204238166261089,PG3417,fiction,The Fortunes of Oliver Horn,"Smith, Francis Hopkinson","{'Young men -- Fiction', 'Bildungsromans', 'Baltimore (Md.) -- Fiction', 'New York (N.Y.) -- Fiction', 'Painters -- Fiction'}",spgc_texts/PG3417.txt
PG10008,37744,47206,0.01976473081814328,0.20842689488624327,0.27471084184213873,0.32279794941321016,0.2793712663644452,3.2604364169552307,3.2861957218570583,0.14349300551080965,4.298881941500636,20.0,True,0.02418927511657482,1.387664264518864,8.584438321322597,PG10008,science,The Mystery,"White, Stewart Edward",{'Science fiction'},spgc_texts/PG10008.txt
PG38788,35378,47068,0.03329752953813104,0.2563525112603042,0.332093991671624,0.39001019801138775,0.3338998895215433,3.078305802517506,3.1108608695904794,0.15128045678105037,4.653259087568546,20.0,True,0.034230312623664425,1.5231782463677992,10.183503307140032,PG38788,history,"Antigua and the Antiguans, Volume 1 (of 2): A full account of the colony and its inhabitants from the time of the Caribs to the present day","Lanaghan, Mrs.","{'Antigua -- Description and travel', 'Antigua -- History'}",spgc_texts/PG38788.txt
PG44993,36244,47703,0.02919103851672001,0.24598033666645705,0.3211118797559902,0.38029054776429155,0.32295662746577786,3.141910451695743,3.1694428360489324,0.16101975499393004,4.518182319832248,20.0,True,0.027287275135194793,1.4799139167862267,9.672984218077477,PG44993,travel,"A Lady's Tour in Corsica, Vol. 1 (of 2)","Forde, Gertrude",{'Corsica (France) -- Description and travel'},spgc_texts/PG44993.txt
PG48504,36168,48402,0.019409422694094226,0.2436056361307384,0.3211644146936077,0.3722366844345275,0.3194082889136812,3.1167539950794776,3.1450840265688633,0.1659754479097545,4.529777704047777,20.0,True,0.04374032293740323,1.4798440610484407,9.672159920371602,PG48504,essays,The Double Garden,"Maeterlinck, Maurice",{'Essays'},spgc_texts/PG48504.txt
PG42917,37316,48797,0.02050058955943831,0.2273295489476812,0.30415804250261286,0.3543250609668627,0.3123962538680657,3.1324750647269073,3.157125378141069,0.1347143316539822,4.35965805552578,20.0,True,0.04649480115768035,1.4416068174509593,9.220960445921321,PG42917,science,"The Eagle's Nest: Ten Lectures on the Relation of Natural Science to Art, Given Before the University of Oxford, in Lent Term, 1872","Ruskin, John",{'Art and science'},spgc_texts/PG42917.txt
PG18649,35635,48886,0.024414199522940928,0.2383913594894244,0.32289408010473347,0.38430225422411324,0.314200384568179,3.085469242717732,3.117432612521876,0.1739581871755297,4.6124877227444925,20.0,True,0.048660025256068475,1.5328469201627613,10.297593657920586,PG18649,poetry,Some Diversions of a Man of Letters,"Gosse, Edmund","{'World War, 1914-1918 -- Poetry', 'English literature -- History and criticism', 'American literature -- History and criticism'}",spgc_texts/PG18649.txt
PG46975,36016,50722,0.018880497556641493,0.2698828910531919,0.3520957375497812,0.4055045148061985,0.3458065533693466,2.9680595878223275,3.0012366768673706,0.12758218569524657,4.5531152820968455,20.0,True,0.057807641048422925,1.5316248334073745,10.283173034207021,PG46975,religion,The Expositor's Bible: The Book of Ezekiel,"Skinner, John",{'Bible. Ezekiel -- Commentaries'},spgc_texts/PG46975.txt
PG23571,7037,9246,0.008526360665056132,0.22398875189271036,0.29775037854207226,0.34598745403417697,0.28671858100800346,3.187247880995887,3.243951369804699,0.2404433707545829,4.426602245274975,20.0,True,0.05030552792383118,1.4430865425607504,9.238421202216855,PG23571,science,General Max Shorter,"Neville, Kris","{'Short stories', 'Science fiction'}",spgc_texts/PG23571.txt
PG19595,26874,37747,0.0193123465059165,0.24767531194532016,0.3290592629877871,0.3873685325986171,0.32235674358227145,3.054675742554536,3.082439358446782,0.17053657810523182,4.663875865148471,20.0,True,0.05637419066755972,1.5587556746297537,10.603316960631094,PG19595,essays,"Essays on Various Subjects, Principally Designed for Young Ladies","More, Hannah","{'Women -- Conduct of life', 'Women -- Education', 'Essays'}",spgc_texts/PG19595.txt
PG21085,37968,46579,0.026996418036241046,0.2207647222997488,0.2948968419244724,0.33452843556108974,0.29225616694218426,3.2197106031696894,3.2511139254839687,0.13037294563843235,4.2676201011378,20.0,True,0.01938474504846186,1.3734460598398652,8.41666350611041,PG21085,travel,"The Wreck of the Nancy Bell; Or, Cast Away on Kerguelen Land","Hutcheson, John C. (John Conroy)","{'Shipwrecks -- Fiction', 'Voyages and travels -- Fiction', 'Kerguelen Islands -- Fiction', 'Sailors -- Fiction', 'Seafaring life -- Fiction', 'Blacks -- Fiction', 'Castaways -- Fiction'}",spgc_texts/PG21085.txt
PG29882,36825,47422,0.01230142566191446,0.23094766142296824,0.3050904643414449,0.34355362489983554,0.29981864957192866,3.1669914531376007,3.198828650627825,0.13879158180583842,4.43112016293279,20.0,True,0.027644263408010863,1.41091649694501,8.858814663951122,PG29882,science,"Astounding Stories of Super-Science, October, 1930",Various,"{'Science fiction, American -- Periodicals', 'Science fiction -- Periodicals'}",spgc_texts/PG29882.txt
PG26659,36070,50303,0.016717493762129193,0.23038387372522515,0.31570681669085343,0.37150865753533585,0.30338150806114944,3.1038309666214148,3.132495164202726,0.14347102855558636,4.544801774327696,20.0,True,0.06717493762129194,1.5341003604103134,10.3123842528417,PG26659,philosophy,"The Will to Believe, and Other Essays in Popular Philosophy","James, William","{'Belief and doubt', 'Philosophy', 'Essays'}",spgc_texts/PG26659.txt
PG16399,28119,39963,0.01635904548525908,0.26296824562720517,0.34381803167930336,0.40399869879638667,0.33758726822310636,3.0602185018905512,3.1005697230446962,0.15139229702336499,4.6842704221344995,20.0,True,0.057398911767843806,1.5537536896760198,10.544293538177037,PG16399,travel,A Winter Tour in South Africa,"Young, Frederick",{'South Africa -- Description and travel'},spgc_texts/PG16399.txt
PG3234,37968,47791,0.026785714285714284,0.20775878303446255,0.2767466677826369,0.32451716850453016,0.2817057604988387,3.2100637770900224,3.2401592624631905,0.1372998314369996,4.2676201011378,20.0,True,0.03268541930046355,1.4107406236831015,8.856739359460601,PG3234,letters,"The Letters of the Younger Pliny, First Series — Volume 1","Pliny, the Younger","{'Authors, Latin -- Rome -- Correspondence', 'Latin letters -- Translations into English', 'Lawyers -- Rome -- Correspondence', 'Pliny, the Younger -- Correspondence'}",spgc_texts/PG3234.txt
PG26743,2103,2531,0.011887779362815026,0.19873567759778743,0.27143421572500986,0.30699328328723824,0.2793362307388384,3.2221689199473484,3.3190039332932098,0.3238231098430813,4.2501188777936285,20.0,True,0.016167379933428434,1.3399904897765098,8.021887779362817,PG26743,fiction,The Putnam Tradition,"Dorman, Sonya","{'Short stories', 'Parapsychology -- Fiction', 'Family -- Fiction'}",spgc_texts/PG26743.txt
PG15253,21840,33117,0.02065018315018315,0.29386719811577133,0.373795935622188,0.435939245704623,0.3788084669505088,2.8962361785833286,2.9425279811901905,0.16565934065934065,4.894047619047619,20.0,True,0.0896978021978022,1.6776098901098901,12.005796703296706,PG15253,science,The Advance of Science in the Last Half-Century,"Huxley, Thomas Henry",{'Science -- History'},spgc_texts/PG15253.txt
PG14908,20616,24979,0.02270081490104773,0.2009287801753473,0.2645422154609872,0.30761839945554265,0.2662636614756395,3.279989015256691,3.3206959411566497,0.2091094295692666,4.3126212650368645,20.0,True,0.025611175785797437,1.34162786185487,8.041208769887469,PG14908,poetry,Recollections of Bytown and Its Old Inhabitants,"Lett, William Pittman",{'Ottawa (Ont.) -- History -- Poetry'},spgc_texts/PG14908.txt
